PERMNO,date,TICKER,RET
22111,2006/05/26,JNJ,0.003970
22111,2006/05/30,JNJ,-0.013841
22111,2006/05/31,JNJ,0.006182
22111,2006/06/01,JNJ,0.007140
22111,2006/06/02,JNJ,0.001484
22111,2006/06/05,JNJ,-0.010043
22111,2006/06/06,JNJ,0.013471
22111,2006/06/07,JNJ,0.003774
22111,2006/06/08,JNJ,0.006376
22111,2006/06/09,JNJ,-0.002924
22111,2006/06/12,JNJ,0.000000
22111,2006/06/13,JNJ,-0.005376
22111,2006/06/14,JNJ,0.003276
22111,2006/06/15,JNJ,0.003592
22111,2006/06/16,JNJ,0.003416
22111,2006/06/19,JNJ,-0.005350
22111,2006/06/20,JNJ,0.002934
22111,2006/06/21,JNJ,0.004226
22111,2006/06/22,JNJ,-0.009872
22111,2006/06/23,JNJ,0.002288
22111,2006/06/26,JNJ,-0.018102
22111,2006/06/27,JNJ,-0.010962
22111,2006/06/28,JNJ,-0.005374
22111,2006/06/29,JNJ,0.011143
22111,2006/06/30,JNJ,0.000501
22111,2006/07/03,JNJ,0.003839
22111,2006/07/05,JNJ,-0.001829
22111,2006/07/06,JNJ,0.007995
22111,2006/07/07,JNJ,0.001652
22111,2006/07/10,JNJ,0.005444
22111,2006/07/11,JNJ,-0.002953
22111,2006/07/12,JNJ,-0.002468
22111,2006/07/13,JNJ,-0.005774
22111,2006/07/14,JNJ,0.003152
22111,2006/07/17,JNJ,0.007443
22111,2006/07/18,JNJ,-0.005089
22111,2006/07/19,JNJ,0.011716
22111,2006/07/20,JNJ,0.000979
22111,2006/07/21,JNJ,0.005866
22111,2006/07/24,JNJ,0.004050
22111,2006/07/25,JNJ,-0.001291
22111,2006/07/26,JNJ,0.002423
22111,2006/07/27,JNJ,0.008219
22111,2006/07/28,JNJ,0.005754
22111,2006/07/31,JNJ,-0.005880
22111,2006/08/01,JNJ,0.002078
22111,2006/08/02,JNJ,0.007498
22111,2006/08/03,JNJ,-0.001108
22111,2006/08/04,JNJ,0.007134
22111,2006/08/07,JNJ,-0.004093
22111,2006/08/08,JNJ,0.004584
22111,2006/08/09,JNJ,-0.003776
22111,2006/08/10,JNJ,0.003632
22111,2006/08/11,JNJ,-0.001259
22111,2006/08/14,JNJ,0.006932
22111,2006/08/15,JNJ,0.007824
22111,2006/08/16,JNJ,0.003105
22111,2006/08/17,JNJ,-0.005881
22111,2006/08/18,JNJ,0.002958
22111,2006/08/21,JNJ,-0.002328
22111,2006/08/22,JNJ,-0.001711
22111,2006/08/23,JNJ,-0.003897
22111,2006/08/24,JNJ,0.017055
22111,2006/08/25,JNJ,0.000692
22111,2006/08/28,JNJ,-0.001392
22111,2006/08/29,JNJ,0.000310
22111,2006/08/30,JNJ,0.000000
22111,2006/08/31,JNJ,0.000929
22111,2006/09/01,JNJ,0.000928
22111,2006/09/05,JNJ,-0.006335
22111,2006/09/06,JNJ,-0.006064
22111,2006/09/07,JNJ,-0.007196
22111,2006/09/08,JNJ,0.002049
22111,2006/09/11,JNJ,0.007077
22111,2006/09/12,JNJ,-0.003279
22111,2006/09/13,JNJ,-0.000313
22111,2006/09/14,JNJ,-0.001254
22111,2006/09/15,JNJ,0.000941
22111,2006/09/18,JNJ,0.005800
22111,2006/09/19,JNJ,0.000312
22111,2006/09/20,JNJ,0.000156
22111,2006/09/21,JNJ,0.000623
22111,2006/09/22,JNJ,-0.004204
22111,2006/09/25,JNJ,0.003596
22111,2006/09/26,JNJ,0.007478
22111,2006/09/27,JNJ,0.002319
22111,2006/09/28,JNJ,0.001234
22111,2006/09/29,JNJ,0.000616
22111,2006/10/02,JNJ,0.002310
22111,2006/10/03,JNJ,0.006299
22111,2006/10/04,JNJ,0.005038
22111,2006/10/05,JNJ,-0.010937
22111,2006/10/06,JNJ,-0.000768
22111,2006/10/09,JNJ,-0.002920
22111,2006/10/10,JNJ,0.001387
22111,2006/10/11,JNJ,0.002155
22111,2006/10/12,JNJ,-0.003994
22111,2006/10/13,JNJ,-0.004010
22111,2006/10/16,JNJ,0.005420
22111,2006/10/17,JNJ,0.017711
22111,2006/10/18,JNJ,0.031326
22111,2006/10/19,JNJ,-0.001614
22111,2006/10/20,JNJ,0.008524
22111,2006/10/23,JNJ,0.006995
22111,2006/10/24,JNJ,-0.005065
22111,2006/10/25,JNJ,0.001164
22111,2006/10/26,JNJ,-0.000145
22111,2006/10/27,JNJ,-0.009445
22111,2006/10/30,JNJ,-0.006895
22111,2006/10/31,JNJ,-0.004431
22111,2006/11/01,JNJ,-0.003264
22111,2006/11/02,JNJ,0.010717
22111,2006/11/03,JNJ,-0.001326
22111,2006/11/06,JNJ,0.008996
22111,2006/11/07,JNJ,0.004239
22111,2006/11/08,JNJ,-0.010479
22111,2006/11/09,JNJ,-0.027063
22111,2006/11/10,JNJ,0.002116
22111,2006/11/13,JNJ,-0.005280
22111,2006/11/14,JNJ,0.009402
22111,2006/11/15,JNJ,-0.000300
22111,2006/11/16,JNJ,-0.000150
22111,2006/11/17,JNJ,0.010672
22111,2006/11/20,JNJ,-0.003421
22111,2006/11/21,JNJ,-0.006119
22111,2006/11/22,JNJ,0.002553
22111,2006/11/24,JNJ,-0.008162
22111,2006/11/27,JNJ,-0.003037
22111,2006/11/28,JNJ,0.004874
22111,2006/11/29,JNJ,0.003486
22111,2006/11/30,JNJ,-0.004381
22111,2006/12/01,JNJ,0.000910
22111,2006/12/04,JNJ,0.004699
22111,2006/12/05,JNJ,-0.001660
22111,2006/12/06,JNJ,-0.002116
22111,2006/12/07,JNJ,0.000454
22111,2006/12/08,JNJ,-0.001665
22111,2006/12/11,JNJ,-0.003791
22111,2006/12/12,JNJ,-0.001826
22111,2006/12/13,JNJ,-0.001677
22111,2006/12/14,JNJ,0.011914
22111,2006/12/15,JNJ,0.000604
22111,2006/12/18,JNJ,0.004676
22111,2006/12/19,JNJ,0.004204
22111,2006/12/20,JNJ,-0.006728
22111,2006/12/21,JNJ,-0.006473
22111,2006/12/22,JNJ,-0.005303
22111,2006/12/26,JNJ,-0.000152
22111,2006/12/27,JNJ,0.005637
22111,2006/12/28,JNJ,0.006211
22111,2006/12/29,JNJ,-0.006022
22111,2007/01/03,JNJ,0.005756
22111,2007/01/04,JNJ,0.012500
22111,2007/01/05,JNJ,-0.009073
22111,2007/01/08,JNJ,-0.001651
22111,2007/01/09,JNJ,-0.003759
22111,2007/01/10,JNJ,-0.001660
22111,2007/01/11,JNJ,0.008768
22111,2007/01/12,JNJ,-0.001349
22111,2007/01/16,JNJ,-0.001501
22111,2007/01/17,JNJ,0.004959
22111,2007/01/18,JNJ,0.012562
22111,2007/01/19,JNJ,0.000738
22111,2007/01/22,JNJ,-0.008560
22111,2007/01/23,JNJ,-0.010122
22111,2007/01/24,JNJ,0.007669
22111,2007/01/25,JNJ,-0.004925
22111,2007/01/26,JNJ,-0.009148
22111,2007/01/29,JNJ,0.001211
22111,2007/01/30,JNJ,0.003628
22111,2007/01/31,JNJ,0.006176
22111,2007/02/01,JNJ,0.003144
22111,2007/02/02,JNJ,-0.006417
22111,2007/02/05,JNJ,-0.004205
22111,2007/02/06,JNJ,-0.004525
22111,2007/02/07,JNJ,-0.003030
22111,2007/02/08,JNJ,-0.000608
22111,2007/02/09,JNJ,-0.002433
22111,2007/02/12,JNJ,-0.002134
22111,2007/02/13,JNJ,-0.001222
22111,2007/02/14,JNJ,0.007189
22111,2007/02/15,JNJ,-0.000911
22111,2007/02/16,JNJ,-0.004256
22111,2007/02/20,JNJ,-0.000763
22111,2007/02/21,JNJ,-0.007027
22111,2007/02/22,JNJ,-0.003385
22111,2007/02/23,JNJ,-0.003936
22111,2007/02/26,JNJ,0.002338
22111,2007/02/27,JNJ,-0.019440
22111,2007/02/28,JNJ,-0.001903
22111,2007/03/01,JNJ,-0.007628
22111,2007/03/02,JNJ,-0.008006
22111,2007/03/05,JNJ,-0.001937
22111,2007/03/06,JNJ,-0.002103
22111,2007/03/07,JNJ,0.002593
22111,2007/03/08,JNJ,-0.002263
22111,2007/03/09,JNJ,0.006805
22111,2007/03/12,JNJ,-0.005632
22111,2007/03/13,JNJ,-0.016508
22111,2007/03/14,JNJ,-0.000987
22111,2007/03/15,JNJ,-0.002965
22111,2007/03/16,JNJ,-0.000330
22111,2007/03/19,JNJ,0.003636
22111,2007/03/20,JNJ,0.005599
22111,2007/03/21,JNJ,0.002456
22111,2007/03/22,JNJ,-0.005880
22111,2007/03/23,JNJ,-0.005751
22111,2007/03/26,JNJ,-0.004297
22111,2007/03/27,JNJ,-0.003651
22111,2007/03/28,JNJ,-0.000500
22111,2007/03/29,JNJ,0.005667
22111,2007/03/30,JNJ,-0.001326
22111,2007/04/02,JNJ,-0.002655
22111,2007/04/03,JNJ,0.008985
22111,2007/04/04,JNJ,0.010719
22111,2007/04/05,JNJ,0.004242
22111,2007/04/09,JNJ,0.001300
22111,2007/04/10,JNJ,0.000649
22111,2007/04/11,JNJ,0.003567
22111,2007/04/12,JNJ,0.000485
22111,2007/04/13,JNJ,0.006944
22111,2007/04/16,JNJ,0.010746
22111,2007/04/17,JNJ,0.024278
22111,2007/04/18,JNJ,-0.001859
22111,2007/04/19,JNJ,0.007916
22111,2007/04/20,JNJ,0.002772
22111,2007/04/23,JNJ,-0.005682
22111,2007/04/24,JNJ,-0.004015
22111,2007/04/25,JNJ,0.002946
22111,2007/04/26,JNJ,-0.006803
22111,2007/04/27,JNJ,-0.001090
22111,2007/04/30,JNJ,0.000779
22111,2007/05/01,JNJ,0.005294
22111,2007/05/02,JNJ,-0.001239
22111,2007/05/03,JNJ,-0.002481
22111,2007/05/04,JNJ,0.002488
22111,2007/05/07,JNJ,-0.003412
22111,2007/05/08,JNJ,-0.008715
22111,2007/05/09,JNJ,0.006436
22111,2007/05/10,JNJ,-0.025113
22111,2007/05/11,JNJ,-0.003680
22111,2007/05/14,JNJ,0.005460
22111,2007/05/15,JNJ,-0.012618
22111,2007/05/16,JNJ,0.019896
22111,2007/05/17,JNJ,-0.004917
22111,2007/05/18,JNJ,0.010838
22111,2007/05/21,JNJ,0.001577
22111,2007/05/22,JNJ,0.000945
22111,2007/05/23,JNJ,0.003617
22111,2007/05/24,JNJ,0.001332
22111,2007/05/25,JNJ,-0.004568
22111,2007/05/29,JNJ,-0.002216
22111,2007/05/30,JNJ,0.002696
22111,2007/05/31,JNJ,0.000791
22111,2007/06/01,JNJ,0.002213
22111,2007/06/04,JNJ,0.002996
22111,2007/06/05,JNJ,-0.004560
22111,2007/06/06,JNJ,-0.006476
22111,2007/06/07,JNJ,-0.014308
22111,2007/06/08,JNJ,0.002097
22111,2007/06/11,JNJ,0.002253
22111,2007/06/12,JNJ,-0.007066
22111,2007/06/13,JNJ,0.005661
22111,2007/06/14,JNJ,0.004342
22111,2007/06/15,JNJ,0.005124
22111,2007/06/18,JNJ,-0.007010
22111,2007/06/19,JNJ,0.001444
22111,2007/06/20,JNJ,-0.006088
22111,2007/06/21,JNJ,0.001128
22111,2007/06/22,JNJ,-0.022219
22111,2007/06/25,JNJ,0.006257
22111,2007/06/26,JNJ,0.008837
22111,2007/06/27,JNJ,-0.003244
22111,2007/06/28,JNJ,0.000814
22111,2007/06/29,JNJ,0.001951
22111,2007/07/02,JNJ,0.003733
22111,2007/07/03,JNJ,0.001617
22111,2007/07/05,JNJ,0.005327
22111,2007/07/06,JNJ,-0.002408
22111,2007/07/09,JNJ,0.009496
22111,2007/07/10,JNJ,-0.008291
22111,2007/07/11,JNJ,0.010611
22111,2007/07/12,JNJ,0.007954
22111,2007/07/13,JNJ,0.001105
22111,2007/07/16,JNJ,0.005833
22111,2007/07/17,JNJ,-0.016614
22111,2007/07/18,JNJ,-0.008607
22111,2007/07/19,JNJ,0.003055
22111,2007/07/20,JNJ,-0.009617
22111,2007/07/23,JNJ,0.003399
22111,2007/07/24,JNJ,-0.008548
22111,2007/07/25,JNJ,0.000976
22111,2007/07/26,JNJ,-0.009264
22111,2007/07/27,JNJ,-0.019521
22111,2007/07/30,JNJ,0.005019
22111,2007/07/31,JNJ,0.007158
22111,2007/08/01,JNJ,0.007603
22111,2007/08/02,JNJ,0.001148
22111,2007/08/03,JNJ,-0.007865
22111,2007/08/06,JNJ,0.028902
22111,2007/08/07,JNJ,-0.003531
22111,2007/08/08,JNJ,0.006604
22111,2007/08/09,JNJ,-0.026564
22111,2007/08/10,JNJ,0.005261
22111,2007/08/13,JNJ,0.004906
22111,2007/08/14,JNJ,-0.005207
22111,2007/08/15,JNJ,0.002781
22111,2007/08/16,JNJ,0.005383
22111,2007/08/17,JNJ,0.006328
22111,2007/08/20,JNJ,-0.003064
22111,2007/08/21,JNJ,-0.002588
22111,2007/08/22,JNJ,0.005513
22111,2007/08/23,JNJ,0.001613
22111,2007/08/24,JNJ,0.002979
22111,2007/08/27,JNJ,-0.004525
22111,2007/08/28,JNJ,-0.005682
22111,2007/08/29,JNJ,0.009959
22111,2007/08/30,JNJ,-0.004203
22111,2007/08/31,JNJ,0.003084
22111,2007/09/04,JNJ,0.003075
22111,2007/09/05,JNJ,-0.005324
22111,2007/09/06,JNJ,0.000162
22111,2007/09/07,JNJ,0.000324
22111,2007/09/10,JNJ,0.002594
22111,2007/09/11,JNJ,0.003396
22111,2007/09/12,JNJ,0.007413
22111,2007/09/13,JNJ,0.009599
22111,2007/09/14,JNJ,0.001426
22111,2007/09/17,JNJ,-0.004114
22111,2007/09/18,JNJ,0.014141
22111,2007/09/19,JNJ,0.010340
22111,2007/09/20,JNJ,0.004652
22111,2007/09/21,JNJ,0.005093
22111,2007/09/24,JNJ,0.001228
22111,2007/09/25,JNJ,-0.003528
22111,2007/09/26,JNJ,0.006464
22111,2007/09/27,JNJ,0.002294
22111,2007/09/28,JNJ,0.002441
22111,2007/10/01,JNJ,0.006697
22111,2007/10/02,JNJ,-0.001361
22111,2007/10/03,JNJ,0.000757
22111,2007/10/04,JNJ,0.000151
22111,2007/10/05,JNJ,0.002118
22111,2007/10/08,JNJ,-0.003472
22111,2007/10/09,JNJ,0.003484
22111,2007/10/10,JNJ,-0.006340
22111,2007/10/11,JNJ,0.001823
22111,2007/10/12,JNJ,-0.000152
22111,2007/10/15,JNJ,-0.004398
22111,2007/10/16,JNJ,-0.008835
22111,2007/10/17,JNJ,-0.003381
22111,2007/10/18,JNJ,0.000771
22111,2007/10/19,JNJ,-0.010324
22111,2007/10/22,JNJ,0.001712
22111,2007/10/23,JNJ,0.003264
22111,2007/10/24,JNJ,-0.001704
22111,2007/10/25,JNJ,-0.007604
22111,2007/10/26,JNJ,0.005473
22111,2007/10/29,JNJ,0.010575
22111,2007/10/30,JNJ,-0.002462
22111,2007/10/31,JNJ,0.005400
22111,2007/11/01,JNJ,-0.007826
22111,2007/11/02,JNJ,0.001856
22111,2007/11/05,JNJ,-0.004477
22111,2007/11/06,JNJ,0.001861
22111,2007/11/07,JNJ,-0.010834
22111,2007/11/08,JNJ,0.010640
22111,2007/11/09,JNJ,0.008825
22111,2007/11/12,JNJ,0.017649
22111,2007/11/13,JNJ,0.015081
22111,2007/11/14,JNJ,-0.006240
22111,2007/11/15,JNJ,-0.000150
22111,2007/11/16,JNJ,0.013008
22111,2007/11/19,JNJ,-0.002362
22111,2007/11/20,JNJ,0.000740
22111,2007/11/21,JNJ,-0.007392
22111,2007/11/23,JNJ,0.002309
22111,2007/11/26,JNJ,0.007327
22111,2007/11/27,JNJ,0.005344
22111,2007/11/28,JNJ,0.009154
22111,2007/11/29,JNJ,0.000732
22111,2007/11/30,JNJ,-0.009649
22111,2007/12/03,JNJ,-0.000443
22111,2007/12/04,JNJ,0.003397
22111,2007/12/05,JNJ,0.003974
22111,2007/12/06,JNJ,0.001320
22111,2007/12/07,JNJ,-0.009078
22111,2007/12/10,JNJ,0.001625
22111,2007/12/11,JNJ,-0.003540
22111,2007/12/12,JNJ,0.002220
22111,2007/12/13,JNJ,0.002511
22111,2007/12/14,JNJ,-0.004126
22111,2007/12/17,JNJ,-0.000592
22111,2007/12/18,JNJ,0.002369
22111,2007/12/19,JNJ,-0.005760
22111,2007/12/20,JNJ,0.000149
22111,2007/12/21,JNJ,0.010397
22111,2007/12/24,JNJ,-0.002352
22111,2007/12/26,JNJ,-0.004568
22111,2007/12/27,JNJ,-0.003404
22111,2007/12/28,JNJ,0.000743
22111,2007/12/31,JNJ,-0.010092
22111,2008/01/02,JNJ,-0.011844
22111,2008/01/03,JNJ,0.000303
22111,2008/01/04,JNJ,-0.001365
22111,2008/01/07,JNJ,0.015492
22111,2008/01/08,JNJ,0.001197
22111,2008/01/09,JNJ,0.012847
22111,2008/01/10,JNJ,0.001622
22111,2008/01/11,JNJ,-0.000442
22111,2008/01/14,JNJ,0.001031
22111,2008/01/15,JNJ,-0.002796
22111,2008/01/16,JNJ,0.008117
22111,2008/01/17,JNJ,-0.007027
22111,2008/01/18,JNJ,-0.022704
22111,2008/01/22,JNJ,-0.015387
22111,2008/01/23,JNJ,-0.016393
22111,2008/01/24,JNJ,-0.010748
22111,2008/01/25,JNJ,-0.016533
22111,2008/01/28,JNJ,0.009766
22111,2008/01/29,JNJ,-0.001586
22111,2008/01/30,JNJ,-0.012547
22111,2008/01/31,JNJ,0.015441
22111,2008/02/01,JNJ,0.003484
22111,2008/02/04,JNJ,0.001736
22111,2008/02/05,JNJ,-0.009453
22111,2008/02/06,JNJ,0.002863
22111,2008/02/07,JNJ,-0.003806
22111,2008/02/08,JNJ,-0.012418
22111,2008/02/11,JNJ,-0.002418
22111,2008/02/12,JNJ,0.017615
22111,2008/02/13,JNJ,0.006987
22111,2008/02/14,JNJ,-0.009778
22111,2008/02/15,JNJ,0.001752
22111,2008/02/19,JNJ,0.012083
22111,2008/02/20,JNJ,-0.006755
22111,2008/02/21,JNJ,-0.003954
22111,2008/02/22,JNJ,0.009765
22111,2008/02/25,JNJ,0.010605
22111,2008/02/26,JNJ,-0.002036
22111,2008/02/27,JNJ,-0.010672
22111,2008/02/28,JNJ,-0.005235
22111,2008/02/29,JNJ,-0.011960
22111,2008/03/03,JNJ,0.004358
22111,2008/03/04,JNJ,0.006588
22111,2008/03/05,JNJ,0.007823
22111,2008/03/06,JNJ,-0.007920
22111,2008/03/07,JNJ,-0.017883
22111,2008/03/10,JNJ,-0.002926
22111,2008/03/11,JNJ,0.018099
22111,2008/03/12,JNJ,0.001762
22111,2008/03/13,JNJ,0.004157
22111,2008/03/14,JNJ,-0.002547
22111,2008/03/17,JNJ,0.022187
22111,2008/03/18,JNJ,0.019831
22111,2008/03/19,JNJ,-0.006584
22111,2008/03/20,JNJ,0.007707
22111,2008/03/24,JNJ,-0.007495
22111,2008/03/25,JNJ,-0.005240
22111,2008/03/26,JNJ,0.002324
22111,2008/03/27,JNJ,-0.001236
22111,2008/03/28,JNJ,-0.006809
22111,2008/03/31,JNJ,0.010751
22111,2008/04/01,JNJ,0.015415
22111,2008/04/02,JNJ,-0.008502
22111,2008/04/03,JNJ,-0.000612
22111,2008/04/04,JNJ,0.007048
22111,2008/04/07,JNJ,0.006238
22111,2008/04/08,JNJ,0.002722
22111,2008/04/09,JNJ,-0.000452
22111,2008/04/10,JNJ,0.000603
22111,2008/04/11,JNJ,-0.004975
22111,2008/04/14,JNJ,-0.003939
22111,2008/04/15,JNJ,-0.001369
22111,2008/04/16,JNJ,0.000762
22111,2008/04/17,JNJ,0.000913
22111,2008/04/18,JNJ,0.011405
22111,2008/04/21,JNJ,-0.002857
22111,2008/04/22,JNJ,0.010103
22111,2008/04/23,JNJ,0.004031
22111,2008/04/24,JNJ,0.001635
22111,2008/04/25,JNJ,-0.000891
22111,2008/04/28,JNJ,0.000149
22111,2008/04/29,JNJ,-0.001931
22111,2008/04/30,JNJ,-0.001488
22111,2008/05/01,JNJ,0.010732
22111,2008/05/02,JNJ,0.006636
22111,2008/05/05,JNJ,-0.005274
22111,2008/05/06,JNJ,-0.004713
22111,2008/05/07,JNJ,-0.009914
22111,2008/05/08,JNJ,-0.000149
22111,2008/05/09,JNJ,-0.005232
22111,2008/05/12,JNJ,0.002404
22111,2008/05/13,JNJ,-0.004497
22111,2008/05/14,JNJ,0.006023
22111,2008/05/15,JNJ,-0.001946
22111,2008/05/16,JNJ,0.000000
22111,2008/05/19,JNJ,-0.000750
22111,2008/05/20,JNJ,-0.007204
22111,2008/05/21,JNJ,-0.006349
22111,2008/05/22,JNJ,0.002130
22111,2008/05/23,JNJ,-0.007491
22111,2008/05/27,JNJ,0.003543
22111,2008/05/28,JNJ,-0.004144
22111,2008/05/29,JNJ,0.023736
22111,2008/05/30,JNJ,0.004818
22111,2008/06/02,JNJ,-0.003446
22111,2008/06/03,JNJ,0.003759
22111,2008/06/04,JNJ,-0.003146
22111,2008/06/05,JNJ,0.006161
22111,2008/06/06,JNJ,-0.017921
22111,2008/06/09,JNJ,-0.001977
22111,2008/06/10,JNJ,-0.000152
22111,2008/06/11,JNJ,-0.006401
22111,2008/06/12,JNJ,0.007515
22111,2008/06/13,JNJ,0.008829
22111,2008/06/16,JNJ,-0.006489
22111,2008/06/17,JNJ,-0.003797
22111,2008/06/18,JNJ,-0.017533
22111,2008/06/19,JNJ,0.002793
22111,2008/06/20,JNJ,-0.008666
22111,2008/06/23,JNJ,0.003590
22111,2008/06/24,JNJ,0.006688
22111,2008/06/25,JNJ,0.008653
22111,2008/06/26,JNJ,-0.015625
22111,2008/06/27,JNJ,-0.010738
22111,2008/06/30,JNJ,0.012113
22111,2008/07/01,JNJ,0.005440
22111,2008/07/02,JNJ,-0.000773
22111,2008/07/03,JNJ,0.007426
22111,2008/07/07,JNJ,0.001996
22111,2008/07/08,JNJ,0.014713
22111,2008/07/09,JNJ,-0.000453
22111,2008/07/10,JNJ,0.011484
22111,2008/07/11,JNJ,-0.010158
22111,2008/07/14,JNJ,0.002264
22111,2008/07/15,JNJ,0.019425
22111,2008/07/16,JNJ,0.007238
22111,2008/07/17,JNJ,-0.005279
22111,2008/07/18,JNJ,-0.000147
22111,2008/07/21,JNJ,-0.010469
22111,2008/07/22,JNJ,0.013113
22111,2008/07/23,JNJ,0.004118
22111,2008/07/24,JNJ,0.005713
22111,2008/07/25,JNJ,0.005389
22111,2008/07/28,JNJ,-0.007967
22111,2008/07/29,JNJ,0.000000
22111,2008/07/30,JNJ,-0.005841
22111,2008/07/31,JNJ,0.005729
22111,2008/08/01,JNJ,-0.005404
22111,2008/08/04,JNJ,0.012922
22111,2008/08/05,JNJ,0.021310
22111,2008/08/06,JNJ,0.008801
22111,2008/08/07,JNJ,-0.005910
22111,2008/08/08,JNJ,0.012739
22111,2008/08/11,JNJ,0.001537
22111,2008/08/12,JNJ,0.000558
22111,2008/08/13,JNJ,-0.006974
22111,2008/08/14,JNJ,-0.000140
22111,2008/08/15,JNJ,0.001967
22111,2008/08/18,JNJ,-0.003365
22111,2008/08/19,JNJ,0.000844
22111,2008/08/20,JNJ,-0.000984
22111,2008/08/21,JNJ,0.002814
22111,2008/08/22,JNJ,0.008418
22111,2008/08/25,JNJ,-0.008681
22111,2008/08/26,JNJ,-0.001271
22111,2008/08/27,JNJ,0.007071
22111,2008/08/28,JNJ,0.002809
22111,2008/08/29,JNJ,-0.013724
22111,2008/09/02,JNJ,0.018458
22111,2008/09/03,JNJ,-0.003067
22111,2008/09/04,JNJ,-0.014823
22111,2008/09/05,JNJ,0.003123
22111,2008/09/08,JNJ,0.021933
22111,2008/09/09,JNJ,-0.012185
22111,2008/09/10,JNJ,-0.001542
22111,2008/09/11,JNJ,-0.000983
22111,2008/09/12,JNJ,-0.008010
22111,2008/09/15,JNJ,-0.013883
22111,2008/09/16,JNJ,0.002730
22111,2008/09/17,JNJ,-0.004155
22111,2008/09/18,JNJ,0.020429
22111,2008/09/19,JNJ,-0.013253
22111,2008/09/22,JNJ,-0.022575
22111,2008/09/23,JNJ,-0.003801
22111,2008/09/24,JNJ,0.000587
22111,2008/09/25,JNJ,0.017158
22111,2008/09/26,JNJ,0.000577
22111,2008/09/29,JNJ,-0.036023
22111,2008/09/30,JNJ,0.035575
22111,2008/10/01,JNJ,-0.021507
22111,2008/10/02,JNJ,0.000000
22111,2008/10/03,JNJ,-0.024045
22111,2008/10/06,JNJ,-0.025091
22111,2008/10/07,JNJ,-0.031163
22111,2008/10/08,JNJ,-0.002080
22111,2008/10/09,JNJ,-0.076652
22111,2008/10/10,JNJ,-0.030045
22111,2008/10/13,JNJ,0.122292
22111,2008/10/14,JNJ,0.021059
22111,2008/10/15,JNJ,-0.054062
22111,2008/10/16,JNJ,0.048893
22111,2008/10/17,JNJ,-0.013386
22111,2008/10/20,JNJ,0.028571
22111,2008/10/21,JNJ,-0.012104
22111,2008/10/22,JNJ,-0.035187
22111,2008/10/23,JNJ,0.016770
22111,2008/10/24,JNJ,-0.026581
22111,2008/10/27,JNJ,-0.010528
22111,2008/10/28,JNJ,0.067165
22111,2008/10/29,JNJ,-0.041440
22111,2008/10/30,JNJ,-0.015602
22111,2008/10/31,JNJ,0.012713
22111,2008/11/03,JNJ,-0.002934
22111,2008/11/04,JNJ,0.011936
22111,2008/11/05,JNJ,-0.032962
22111,2008/11/06,JNJ,-0.032247
22111,2008/11/07,JNJ,0.039710
22111,2008/11/10,JNJ,-0.003487
22111,2008/11/11,JNJ,-0.007665
22111,2008/11/12,JNJ,-0.027372
22111,2008/11/13,JNJ,0.085981
22111,2008/11/14,JNJ,-0.045310
22111,2008/11/17,JNJ,-0.012989
22111,2008/11/18,JNJ,0.027333
22111,2008/11/19,JNJ,-0.045492
22111,2008/11/20,JNJ,-0.039745
22111,2008/11/21,JNJ,0.053754
22111,2008/11/24,JNJ,0.013025
22111,2008/11/25,JNJ,-0.006936
22111,2008/11/26,JNJ,-0.007325
22111,2008/11/28,JNJ,0.005320
22111,2008/12/01,JNJ,-0.055480
22111,2008/12/02,JNJ,0.027110
22111,2008/12/03,JNJ,0.008622
22111,2008/12/04,JNJ,-0.019888
22111,2008/12/05,JNJ,0.036490
22111,2008/12/08,JNJ,0.009274
22111,2008/12/09,JNJ,-0.016335
22111,2008/12/10,JNJ,-0.000173
22111,2008/12/11,JNJ,0.007785
22111,2008/12/12,JNJ,-0.017167
22111,2008/12/15,JNJ,0.009782
22111,2008/12/16,JNJ,0.030963
22111,2008/12/17,JNJ,-0.013758
22111,2008/12/18,JNJ,0.003573
22111,2008/12/19,JNJ,-0.002543
22111,2008/12/22,JNJ,0.001530
22111,2008/12/23,JNJ,-0.004242
22111,2008/12/24,JNJ,-0.002045
22111,2008/12/26,JNJ,0.000000
22111,2008/12/29,JNJ,-0.007001
22111,2008/12/30,JNJ,0.017541
22111,2008/12/31,JNJ,0.011154
22111,2009/01/02,JNJ,0.013705
22111,2009/01/05,JNJ,-0.009893
22111,2009/01/06,JNJ,-0.005995
22111,2009/01/07,JNJ,-0.009382
22111,2009/01/08,JNJ,-0.001860
22111,2009/01/09,JNJ,0.000508
22111,2009/01/12,JNJ,-0.012024
22111,2009/01/13,JNJ,0.008570
22111,2009/01/14,JNJ,-0.015126
22111,2009/01/15,JNJ,-0.005695
22111,2009/01/16,JNJ,-0.003124
22111,2009/01/20,JNJ,-0.012013
22111,2009/01/21,JNJ,-0.006872
22111,2009/01/22,JNJ,0.009049
22111,2009/01/23,JNJ,-0.015826
22111,2009/01/26,JNJ,0.010363
22111,2009/01/27,JNJ,0.017507
22111,2009/01/28,JNJ,0.017727
22111,2009/01/29,JNJ,-0.004781
22111,2009/01/30,JNJ,-0.010124
22111,2009/02/02,JNJ,0.000000
22111,2009/02/03,JNJ,0.015427
22111,2009/02/04,JNJ,-0.010584
22111,2009/02/05,JNJ,0.002588
22111,2009/02/06,JNJ,0.006883
22111,2009/02/09,JNJ,-0.000171
22111,2009/02/10,JNJ,-0.030256
